ID_1,SR_ssp370,PD_ssp370,Pdses_ssp370,PE_ssp370,Res_PD_ssp370,EDGE_ssp370
14747,21,2125.910266,0.223367434,0.322109154,351.478545,1.865238696
14748,2,253.645516,-0.680371749,0.025655103,-110.0887047,1.810880777
14749,6,1007.275325,-0.074944159,0.101195792,346.5521569,1.738009285
14750,23,2067.142277,-0.80118652,0.297018411,144.2160823,1.760162735
14751,4,900.65705,0.681791474,0.091354604,388.4283556,1.705722955
14752,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
14753,2,253.645516,-0.853980894,0.027186048,-110.0887047,1.444572965
14754,30,2333.154311,-1.371729081,0.505864245,-109.5025418,1.651641201
14755,8,1121.440149,-0.826878901,0.157907924,312.2225072,1.847651271
14756,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
14757,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
14758,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14759,38,3136.255588,0.919180936,0.805482895,99.62084036,1.808524845
14760,31,2450.252609,-1.10029039,0.401003221,-66.65148062,1.767637754
14761,2,271.824374,-0.695563868,0.04654299,-91.90984665,2.279370661
14762,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
14763,3,321.466212,-1.753536078,0.031691242,-116.5152455,1.69569719
14765,17,1058.054194,-6.345418498,0.108120334,-419.3885796,1.533293274
14766,9,397.465621,-10.16174186,0.046862027,-485.9992577,1.527197299
14767,41,3306.564962,1.008668381,0.83971744,47.18850377,1.809313422
14768,30,2547.911309,-0.127482591,0.490246248,105.2544562,1.882018413
14769,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
14770,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14771,8,1257.984959,0.59154365,0.134416363,448.7673172,1.806178386
14772,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14773,1,1.782218,-0.772922246,0.018181212,-287.7047658,1.446686698
14774,4,844.74351,0.250638367,0.06687873,332.5148156,1.83475407
14775,3,321.466212,-1.56422906,0.031356528,-116.5152455,1.92674625
14776,16,1002.704032,-6.594397925,0.097915235,-400.4915047,1.537207965
14777,3,190.991555,-2.682269245,0.030232663,-246.9899025,1.927832236
14779,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14780,32,2457.862984,-1.332317453,0.40744903,-133.2883425,1.756856334
14781,31,2226.717804,-2.186015045,0.370800129,-290.1862856,1.705966979
14783,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
14784,1,3.119954,-0.817369383,0.0165295,-286.3670298,2.175074856
14786,39,2689.684607,-1.777870471,0.446053792,-421.1973775,1.748029002
14787,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
14788,2,253.645516,-0.708764247,0.027287513,-110.0887047,1.447898195
14789,7,1086.423727,-0.261723579,0.152453336,351.453322,1.903947681
14790,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
14793,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
14794,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
14796,15,951.49801,-6.423529272,0.089021741,-377.4502898,1.589596305
14797,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
14799,4,815.720393,0.146127795,0.072660765,303.4916986,2.004591525
14800,10,1390.777725,0.239063277,0.156241274,433.0656095,1.904885633
14802,6,1007.275325,-0.219383187,0.102544733,346.5521569,1.853212099
14804,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
14805,19,2005.557697,0.256601843,0.297599581,379.6204497,1.859536952
14806,34,2468.597076,-1.535287459,0.410484105,-271.0487242,1.71724786
14807,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14808,41,3210.131864,0.553062541,0.770075078,-49.24459423,1.787903533
14809,46,3508.44906,0.968474677,1.025916549,-122.1635825,1.778954089
14810,32,2582.93655,-0.626407364,0.434289189,-8.214776479,1.78477534
14811,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
14812,6,1003.494168,-0.201899036,0.103473219,342.7709999,1.854360383
14813,4,360.263791,-2.694105952,0.03588631,-151.9649034,1.806601651
14814,38,3019.0582,0.288638357,0.908834533,-17.57654764,1.829005146
14815,34,2467.949952,-1.922812236,0.409711213,-271.6958482,1.758183835
14816,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
14817,3,321.466212,-1.751388879,0.036876688,-116.5152455,1.687332752
14818,11,422.534871,-9.840108918,0.055613618,-609.4244814,1.575012821
14819,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
14820,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
14821,25,1832.913781,-3.244745786,0.243063511,-238.5068875,1.630216666
14822,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14823,2,253.645516,-0.711880854,0.026223127,-110.0887047,1.452304082
14824,8,1121.440149,-0.826878901,0.157907924,312.2225072,1.847651271
14825,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14826,4,327.459517,-3.037609793,0.037332273,-184.7691774,1.799160969
14827,11,422.397293,-9.659667557,0.054695689,-609.5620594,1.574956994
14828,7,921.991402,-1.83730212,0.07978738,187.020997,1.770137482
14830,6,1070.86532,0.455882163,0.140372781,410.1421519,1.882180962
14831,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
14833,6,1007.275325,-0.124378241,0.101582132,346.5521569,1.738009285
14834,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14835,26,2302.046376,-0.366622837,0.41726132,156.3784707,1.825151248
14836,30,2391.15502,-1.056373492,0.372579608,-51.50183276,1.72664196
14837,31,2648.591382,0.002920798,0.430347866,131.6872924,1.776712844
14838,4,900.65705,0.681791474,0.091354604,388.4283556,1.705722955
14839,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14840,7,872.829119,-2.163189022,0.203809156,137.858714,1.689162718
14841,20,2104.910075,0.491328371,0.315382797,404.7255909,1.840713216
14843,8,1089.857618,-0.855212652,0.148738262,280.6399762,1.675481158
14844,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
14846,3,292.443095,-2.500190072,0.031249798,-145.5383625,1.452901137
14847,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14848,3,786.012243,0.740904058,0.06291578,348.0307855,2.236776271
14849,2,650.100056,0.921393662,0.046566111,286.3658353,1.57625609
14850,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
14851,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
14852,3,292.443095,-2.468302075,0.031636137,-145.5383625,1.452901137
14854,4,815.720393,0.019388327,0.068257261,303.4916986,1.660251298
14855,2,253.645516,-0.708764247,0.027287513,-110.0887047,1.447898195
14856,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
14857,7,1134.250723,0.114837559,0.105515991,399.280318,1.830566294
14858,3,288.661938,-1.944086372,0.035027372,-149.3195195,1.684068709
14859,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
14860,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
14861,2,253.645516,-0.711880854,0.026223127,-110.0887047,1.452304082
14862,31,2441.147792,-1.246887989,0.392561656,-75.75629762,1.764478631
14863,20,2088.24952,0.310065626,0.579855377,388.0650359,1.844793603
14864,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
14865,3,773.834292,0.687603311,0.082229001,335.8528345,1.792068374
14866,8,1045.725638,-1.457787489,0.108687752,236.5079962,1.753303175
14867,3,776.922814,0.742172587,0.063731158,338.9413565,1.731439499
14868,3,786.012243,0.812139184,0.07167798,348.0307855,1.800634155
14869,3,255.272432,-1.895224574,0.027981023,-182.7090255,1.440156949
14870,2,253.645516,-0.962660445,0.027110034,-110.0887047,1.456008356
14871,32,2456.688573,-1.297276303,0.409281298,-134.4627535,1.738433952
14872,4,327.459517,-3.037609793,0.037332273,-184.7691774,1.799160969
14873,20,1584.870178,-2.910702862,0.409741154,-115.3143061,1.628315641
14874,1,1.782218,-0.772922246,0.018181212,-287.7047658,1.446686698
14875,2,77.595158,-1.450379378,0.028387746,-286.1390627,2.138812003
14876,6,1007.275325,-0.08214905,0.105985636,346.5521569,1.967569436
14877,33,2603.967711,-0.795435826,0.4181207,-61.43085234,1.799129817
14878,3,146.720018,-3.371166103,0.024748395,-291.2614395,1.464734808
14879,7,1086.423727,-0.261723579,0.152453336,351.453322,1.903947681
14880,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
14881,2,253.645516,-0.704471817,0.031230568,-110.0887047,1.798074698
14882,8,395.838705,-7.877062458,0.049890055,-413.3789368,1.706069057
14884,17,1942.058713,0.659726415,0.371375296,464.6159394,1.825202246
14885,4,360.263791,-2.599607774,0.035496291,-151.9649034,1.806731362
14887,6,1003.494168,-0.178060626,0.103859559,342.7709999,1.854360383
14888,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
14889,2,271.824374,-0.695563868,0.04654299,-91.90984665,2.279370661
14890,7,872.829119,-2.163189022,0.203809156,137.858714,1.689162718
14892,2,135.641392,-1.318893653,0.020953998,-228.0928287,2.163331173
14893,3,292.443095,-1.872598324,0.031461811,-145.5383625,1.691606371
14894,41,3356.990762,1.253907228,1.146849255,97.61430377,1.795837828
14895,39,2864.325042,-0.773963469,0.839280355,-246.5569425,1.742839331
14896,2,253.645516,-0.962660445,0.027110034,-110.0887047,1.456008356
14897,4,912.834999,0.729466152,0.090041443,400.6063046,1.686964248
14898,6,1099.234301,0.80638903,0.0990988,438.5111329,1.778195129
14899,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
14900,4,360.263791,-3.955650637,0.041016451,-151.9649034,1.627171238
14901,1,1.782218,-0.772922246,0.018181212,-287.7047658,1.446686698
14902,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
14903,8,1121.440149,-0.826878901,0.157907924,312.2225072,1.847651271
14904,8,1089.857618,-0.855212652,0.148738262,280.6399762,1.675481158
14905,31,2452.363892,-1.112396403,0.399635987,-64.54019762,1.791002808
14906,5,337.572564,-7.336216845,0.038345792,-248.9033672,1.448719906
14907,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
14908,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
14909,6,918.557511,-1.199703139,0.07871261,257.8343429,1.822897661
14910,9,454.717813,-9.279155644,0.052100437,-428.7470657,1.682891202
14911,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
14912,29,2358.898664,-1.160603003,0.367903398,-9.510951896,1.758701498
14913,3,786.012243,0.663476643,0.065114221,348.0307855,2.001636391
14914,5,883.541089,-0.408143993,0.072681759,297.0651578,1.758518537
14915,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
14916,5,939.454629,0.215251866,0.101561138,352.9786978,1.930765826
14917,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
14918,8,1257.984959,0.59154365,0.134416363,448.7673172,1.806178386
14919,40,3221.169263,1.094087805,1.739045744,36.04004163,1.778855169
14920,31,2527.341828,-0.464843209,0.458462881,10.43773838,1.812549102
14921,7,1042.291747,-0.77994385,0.107999322,307.321342,1.796121285
14922,2,77.595158,-1.450379378,0.028387746,-286.1390627,2.138812003
14923,3,321.466212,-1.942192382,0.032665322,-116.5152455,1.457229234
14924,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
14925,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
14926,1,1.782218,-0.772922246,0.018181212,-287.7047658,1.446686698
14928,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14929,25,2262.052237,-0.358412587,0.557227991,190.6315685,1.750577987
14930,6,1007.275325,-0.08214905,0.105985636,346.5521569,1.967569436
14931,7,1178.075917,0.707748281,0.118165641,443.105512,1.933272874
14933,10,458.584217,-9.281418127,0.059367624,-499.1278985,1.52004141
14934,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
14935,7,1086.423727,-0.261723579,0.152453336,351.453322,1.903947681
14936,40,3239.084382,0.969377208,0.824020634,53.95516063,1.796652483
14937,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
14938,2,135.641392,-1.318893653,0.020953998,-228.0928287,2.163331173
14940,7,1086.423727,-0.172477631,0.148049831,351.453322,1.707181837
14941,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
14942,3,786.012243,0.740904058,0.06291578,348.0307855,2.236776271
14943,5,395.280213,-3.867789109,0.041913481,-191.1957182,1.874343746
14944,5,968.477746,0.452532344,0.101845873,382.0018148,2.071745984
14946,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
14947,13,978.691614,-4.730773859,0.398030557,-201.7622121,1.63977107
14948,2,253.645516,-0.703125544,0.026932029,-110.0887047,1.814325629
14949,3,292.443095,-1.872598324,0.031461811,-145.5383625,1.691606371
14950,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
14951,14,1731.358299,0.600567528,0.240641482,476.657236,1.89345006
14952,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
14953,15,1388.672638,-2.848862457,0.193297608,59.72433816,1.586502135
14954,1,3.58199,-0.785347145,0.024247982,-285.9049938,2.830937309
14955,27,2422.751467,-0.099527751,0.453429478,202.8363248,1.833160138
14956,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
14957,8,409.29322,-8.85916443,0.049508479,-399.9244218,1.534360887
14958,4,327.459517,-3.037609793,0.037332273,-184.7691774,1.799160969
14960,3,264.724142,-2.476715224,0.030005909,-173.2573155,1.455284384
14961,7,1086.423727,-0.261723579,0.152453336,351.453322,1.903947681
14962,7,997.705913,-1.310199565,0.129007552,262.735508,1.877963877
14963,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
14964,33,2713.941191,-0.20254052,0.435915434,48.54262766,1.779858118
14965,6,372.588986,-8.4629518,0.044094008,-288.1341821,1.680154316
14966,29,2617.563241,0.455613547,0.451918739,249.1536251,1.794000118
14967,34,2628.654577,-0.859965437,0.63424977,-110.9912232,1.735104842
14968,3,776.922814,0.742172587,0.063731158,338.9413565,1.731439499
14969,40,2943.818895,-0.694538131,0.614631703,-241.3103264,1.748638381
14970,11,1525.678653,0.725042029,0.158650758,493.7193006,1.84299676
14971,3,786.012243,0.740904058,0.06291578,348.0307855,2.236776271
14972,7,960.253089,-1.992971047,0.082292612,225.282684,1.782808686
14973,28,2534.474206,0.232330931,0.425789517,240.311827,1.78081089
14974,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
14975,7,1140.929879,0.246219653,0.106134706,405.959474,1.827299039
14976,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
14977,33,2523.85037,-1.219439571,0.434629666,-141.5481933,1.707297662
14979,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
14980,3,321.466212,-1.765617223,0.037054166,-116.5152455,1.681925978
14981,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
14982,5,883.541089,-0.362055736,0.063491171,297.0651578,1.786653955
14983,3,292.443095,-2.039422872,0.030915083,-145.5383625,1.683950197
14984,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
14985,5,415.613954,-4.765503058,0.045164975,-170.8619772,1.736648193
14987,8,1228.015649,0.217568499,0.113936719,418.7980072,1.942842723
14988,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
14989,6,1003.494168,-0.178060626,0.103859559,342.7709999,1.854360383
14990,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
14991,7,921.991402,-1.60531834,0.084972826,187.020997,1.766552723
14992,36,2879.700084,0.024235641,0.74444048,-8.440189922,1.821019212
14993,9,430.980513,-9.446382413,0.049654248,-452.4843657,1.451120555
14994,2,271.824374,-0.695563868,0.04654299,-91.90984665,2.279370661
14995,24,2214.011706,-0.302758363,0.398480171,216.8382744,1.820965979
14997,6,1003.494168,-0.178060626,0.103859559,342.7709999,1.854360383
15000,27,2054.46673,-2.178433915,0.304152169,-165.4484122,1.63358309
15001,3,321.466212,-2.007742745,0.033357789,-116.5152455,1.457229234
15002,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15003,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
15004,12,1628.066226,0.991873449,0.185285043,521.8596367,1.825702283
15005,6,1087.056349,0.649082843,0.202251925,426.3331809,1.886647441
15006,10,420.570307,-9.354372032,0.053957215,-537.1418085,1.517754332
15007,6,962.689491,-0.530893201,0.119149459,301.9663229,1.719134972
15008,26,2466.748221,0.523877861,0.390744773,321.0803157,1.802876626
15009,5,365.300271,-4.488272799,0.036441044,-221.1756602,1.737073151
15010,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15011,2,135.641392,-1.510462594,0.02185252,-228.0928287,1.470183993
15012,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
15013,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15014,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
15016,28,2610.164907,0.731464226,0.434447904,316.002528,1.785096859
15017,7,1053.619453,-0.680648185,0.153483426,318.649048,1.804231811
15018,4,815.720393,0.146127795,0.072660765,303.4916986,2.004591525
15019,2,253.645516,-0.962660445,0.027110034,-110.0887047,1.456008356
15020,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
15021,3,786.012243,0.663476643,0.065114221,348.0307855,2.001636391
15023,8,1089.857618,-0.855212652,0.148738262,280.6399762,1.675481158
15024,4,912.835001,0.689536434,0.072431403,400.6063066,2.039124166
15026,27,2507.777333,0.409929551,0.416339297,287.8621908,1.790638853
15027,8,1089.857618,-0.855212652,0.148738262,280.6399762,1.675481158
15028,5,968.477746,0.453093417,0.097056029,382.0018148,1.796273803
15029,4,811.939236,-0.11853753,0.070534688,299.7105416,1.834777945
15030,1,5.03648,-0.712550744,0.01637279,-284.4505038,2.151587491
15031,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
15032,18,1129.793905,-5.765229108,0.258410684,-421.8961054,1.625176064
15033,4,283.574198,-4.281528127,0.033783861,-228.6544964,1.445238136
15034,6,1007.275325,-0.219383187,0.102544733,346.5521569,1.853212099
15035,35,2878.239512,0.297808181,0.550801649,64.34647494,1.810757906
15036,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15037,18,1237.968597,-5.611911979,0.134605738,-313.7214134,1.57452934
15038,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
15040,41,3265.273215,0.86292135,1.052793469,5.896756774,1.790911249
15042,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
15043,31,2627.718096,-0.089214004,0.422477214,110.8140064,1.77620141
15044,34,2723.326846,-0.236301256,0.971611832,-16.3189542,1.795183486
15045,3,288.661938,-1.944086372,0.035027372,-149.3195195,1.684068709
15047,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
15049,32,2629.662759,-0.382281291,0.423046161,38.51143252,1.787882039
15050,10,1475.347939,1.076861383,0.183640597,517.6358235,1.835661313
15052,3,776.922813,0.673098227,0.060115345,338.9413555,1.704131321
15053,6,1003.494168,-0.178060626,0.103859559,342.7709999,1.854360383
15054,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
15055,2,253.645516,-0.803893758,0.02660893,-110.0887047,1.464047764
15056,4,863.97543,0.339768286,0.076406687,351.7467356,1.905457409
15057,2,253.645516,-0.871831313,0.025888413,-110.0887047,1.798877672
15058,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
15059,12,945.812169,-4.788669451,0.211433183,-160.3944203,1.587719942
15060,30,2061.427639,-2.921918689,0.418488506,-381.2292138,1.658676389
15061,3,292.443095,-1.872598324,0.031461811,-145.5383625,1.691606371
15062,7,448.054417,-7.816794223,0.050496321,-286.915988,1.750894399
15063,53,4169.807574,2.693683195,3.263340217,19.46427344,1.803559569
15064,10,1154.865885,-2.296609976,0.11461608,197.1537695,1.630678443
15065,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15066,26,2464.041433,0.534953359,0.461691099,318.3735277,1.851722848
15068,7,354.143127,-7.007870394,0.040751171,-380.827278,1.548740508
15069,6,405.39326,-8.459441763,0.048112445,-255.3299081,1.565596845
15070,12,425.654825,-9.827821914,0.055851856,-680.5517643,1.625017991
15071,8,1045.725638,-1.457787489,0.108687752,236.5079962,1.753303175
15072,23,1882.822597,-2.188824734,0.237796552,-40.10359773,1.746257065
15073,34,2566.132814,-1.284507772,0.427875595,-173.5129862,1.763443144
15074,25,2302.730625,-0.169998888,0.449100127,231.3099565,1.834863727
15075,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
15077,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
15080,5,883.541089,-0.408143993,0.072681759,297.0651578,1.758518537
15081,3,321.466212,-1.87480868,0.030469621,-116.5152455,1.924276733
15082,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
15083,2,650.100056,0.927142111,0.047453018,286.3658353,1.579960365
15084,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15085,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15087,6,1083.04327,0.567976985,0.108380491,422.3201019,1.91508324
15088,14,478.505487,-10.04885719,0.064241987,-776.195576,1.549833668
15089,6,929.885217,-1.208399931,0.124583053,269.1620489,1.832359942
15091,19,1324.301392,-5.2087379,0.266444677,-301.6358553,1.620315963
15092,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15093,28,1946.872872,-3.082786465,0.277383464,-347.289507,1.644505569
15094,5,334.171754,-5.31072162,0.036805496,-252.3041772,1.451245952
15095,4,256.059637,-3.270604581,0.028147601,-256.1690574,1.437794117
15096,6,398.522461,-5.615512989,0.049534133,-262.2007071,1.69120812
15098,8,395.504593,-10.27022462,0.045206311,-413.7130488,1.449647246
15099,45,3484.25022,1.017440533,1.225052293,-72.11518567,1.78725541
15100,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
15102,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
15104,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15105,2,77.595158,-1.533700936,0.02398792,-286.1390627,1.449872128
15106,3,776.922814,0.742172587,0.063731158,338.9413565,1.731439499
15107,6,918.557511,-1.199703139,0.07871261,257.8343429,1.822897661
15109,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
15110,5,395.666431,-4.111634412,0.044976952,-190.8095002,1.591805065
15111,6,929.885217,-1.208399931,0.124583053,269.1620489,1.832359942
15112,6,1003.494168,-0.178060626,0.103859559,342.7709999,1.854360383
15113,16,1045.978655,-5.489982193,0.230476153,-357.2168817,1.598554124
15114,15,1767.909151,0.339838336,0.246884915,438.9608512,1.908597287
15115,6,335.929888,-5.215644549,0.039351797,-324.7932801,1.684776765
15116,6,1007.275325,-0.074944159,0.101195792,346.5521569,1.738009285
15117,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15118,31,2622.087934,-0.147887884,0.462099779,105.1838444,1.79691794
15119,15,1001.782785,-6.405339042,0.096831415,-327.1655148,1.544267181
15120,6,1007.275325,-0.124378241,0.101582132,346.5521569,1.738009285
15121,4,844.74351,0.399913985,0.059351407,332.5148156,1.871645769
15122,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
15123,29,2145.830018,-2.35467611,0.446219273,-222.5795979,1.648461792
15124,34,2706.615919,-0.473641741,0.463283086,-33.0298812,1.770352431
15125,6,1007.275325,0.00121227,0.106375655,346.5521569,1.967482962
15126,9,1351.749886,0.554845028,0.134311413,468.2850073,1.908689424
15127,7,408.371973,-8.866814847,0.049117126,-326.598432,1.549081055
15128,38,2918.007617,-0.260571414,0.925617858,-118.6271306,1.76404688
15130,5,879.759932,-0.568720527,0.074959186,293.2840008,1.898139854
15132,1,1.424012,-0.671597605,0.018571231,-288.0629718,1.446167853
15133,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15134,7,1010.709216,-0.907727261,0.102270562,275.738811,1.697376016
15135,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
15136,2,253.645516,-0.71995115,0.02677532,-110.0887047,1.802581947
15137,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
15138,29,2604.371921,0.371678647,0.492609781,235.9623051,1.81874624
15139,5,330.893408,-3.671746481,0.038407044,-255.5825232,1.730044056
15140,6,962.689491,-0.530893201,0.119149459,301.9663229,1.719134972
15141,7,1086.423727,-0.261723579,0.152453336,351.453322,1.903947681
15142,2,271.824374,-0.695563868,0.04654299,-91.90984665,2.279370661
15143,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
15144,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
15145,2,135.641392,-1.436111306,0.026474158,-228.0928287,1.804210927
15146,6,1007.275325,-0.074944159,0.101195792,346.5521569,1.738009285
15147,4,334.138673,-4.039567288,0.037271022,-178.0900214,1.447505781
15148,2,253.645516,-0.62269691,0.027520307,-110.0887047,1.444880013
15149,26,2353.822776,-0.195495609,0.391039073,208.1548707,1.789552016
15150,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
15151,1,3.433891,-0.811140236,0.019458138,-286.0530928,1.453576403
15152,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15153,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
15154,6,929.885217,-1.208399931,0.124583053,269.1620489,1.832359942
15155,27,1932.695403,-2.994586444,0.277147423,-287.2197392,1.654639955
15156,14,1815.233555,1.260528129,0.215355291,560.532492,1.789510561
15157,31,2399.945489,-1.219208189,0.506986725,-116.9586006,1.693512034
15158,8,963.68698,-2.694467477,0.083367383,154.4693382,1.741654651
15159,34,2596.651393,-0.9934104,0.465113315,-142.9944072,1.770218221
15160,8,415.452116,-9.276452749,0.046325546,-393.7655258,1.44840046
15161,1,109.58844,1.913635585,0.02799488,-179.8985438,1.706344326
15163,30,1832.393905,-4.654222287,0.38918733,-610.2629478,1.642626345
15165,9,1124.87404,-1.316953952,0.155155452,241.4091613,1.72762695
15167,2,253.645516,-0.957736343,0.026045122,-110.0887047,1.810621355
15168,5,334.171754,-5.31072162,0.036805496,-252.3041772,1.451245952
15171,6,353.02181,-10.32004709,0.039389592,-307.7013581,1.44893184
15172,38,2780.547169,-1.092059517,0.469605601,-256.0875786,1.77735729
15173,3,786.012243,0.704049914,0.073876421,348.0307855,1.565494276
15174,2,650.100056,0.996774891,0.04436767,286.3658353,1.928965909
15175,3,717.920751,0.513156064,0.064526405,279.9392935,1.987375125
15176,4,723.914057,-0.700317885,0.070641463,211.6853626,1.824216911
15177,31,2406.625897,-1.292019375,0.408621286,-110.2781926,1.72033922
15178,4,841.654988,0.372347186,0.086653499,329.4262936,1.881948153
15179,5,883.541089,-0.339046118,0.072295419,297.0651578,1.758518537
15180,4,332.544838,-3.641044442,0.036253663,-179.6838564,1.456381035
15181,2,135.641392,-1.436111306,0.026474158,-228.0928287,1.804210927
15182,1,5.03648,-0.742599278,0.016707505,-284.4505038,1.45844031
15183,47,3296.092277,-0.405321751,0.92081878,-408.7676024,1.704320259
15184,4,815.720393,0.019388327,0.068257261,303.4916986,1.660251298
15185,6,1003.494168,-0.201899036,0.103473219,342.7709999,1.854360383
15186,24,2365.553036,0.635833743,0.4548142,368.3796044,1.892372887
15187,3,292.443095,-1.781907555,0.031305102,-145.5383625,1.683777249
15188,30,2483.83585,-0.462948381,0.483008159,41.17899724,1.759775002
15189,3,776.922814,0.66935054,0.053883293,338.9413565,1.768033223
15190,15,1765.486659,0.308703554,0.212999299,436.5383592,1.859123754
15191,2,253.645516,-0.962660445,0.027110034,-110.0887047,1.456008356
