ID_1,SR_ssp585,PD_ssp585,Pdses_ssp585,Res_pd_ssp585,PE_ssp585,EDGE_ssp585
460,2,253.645516,-0.757072163,-136.4752519,0.033125283,1.470833156
461,6,1007.275325,-0.08214905,320.9882017,0.102019852,1.967569436
462,12,1662.146078,1.242170817,531.6094216,0.182380563,1.825437765
463,12,1635.986632,0.910213819,505.4499756,0.186505872,1.951160427
464,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
465,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
466,17,1136.151585,-6.298369906,-364.5930157,0.123129442,1.575991955
468,27,2505.931421,0.447746872,264.7709318,0.444064317,1.822644548
469,7,1222.968537,1.236707114,462.6398249,0.126351207,1.856550098
470,15,1758.701736,0.19730465,406.040313,0.249154722,1.755467572
471,26,2418.710258,0.263395365,251.5913577,0.372138417,1.827779991
472,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
473,10,421.747666,-9.18863089,-560.7058127,0.055587971,1.589443021
474,3,773.834292,0.687603311,309.6719353,0.078868491,1.792068374
475,42,3342.987533,1.052212813,-8.796788951,1.000771737,1.820283733
476,15,1017.474398,-5.296257109,-335.187025,0.227890389,1.607080518
477,7,374.215902,-9.081154342,-386.1128101,0.047925217,1.54558549
479,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
480,3,272.495572,-1.752398401,-191.6667847,0.030900207,1.442372035
482,24,2447.334335,1.101012783,428.2986124,0.429903267,1.865845294
483,4,844.743509,0.412966969,306.5395634,0.077705517,2.198265671
484,8,1045.725638,-1.457787489,211.355337,0.10830402,1.753303175
485,29,2059.2136,-2.778613148,-330.0300669,0.307752653,1.64528062
486,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
487,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
488,26,2536.912762,0.918472862,369.7938617,0.388480658,1.807335352
489,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
491,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
493,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
494,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
495,22,1519.328748,-4.67206232,-351.6237969,0.402962013,1.608392629
496,50,3935.790244,2.265598767,-8.326788764,3.037443933,1.855720548
497,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
498,1,109.58844,1.913635585,-206.490739,0.027119957,1.706344326
499,8,1300.931724,1.101207846,466.561423,0.135701178,1.89462885
500,7,1047.072295,-0.802025971,286.7435829,0.111503895,2.007150667
501,4,332.544838,-3.676605099,-205.6591076,0.03543863,1.457890126
502,8,1089.857618,-0.855212652,255.487317,0.159455017,1.675481158
503,4,327.459517,-3.037609793,-210.7444286,0.040120711,1.799160969
504,37,2883.906769,-0.160561444,-97.66960869,0.824864931,1.827889456
505,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
506,6,1007.275325,-0.124378241,320.9882017,0.099734225,1.738009285
507,40,3307.804122,1.379551484,104.1029778,0.895258411,1.800271621
509,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
510,4,360.263791,-2.599607774,-177.9401546,0.03702666,1.806731362
511,3,292.443095,-1.872598324,-171.7192617,0.032929877,1.691606371
513,6,886.97498,-1.27300398,200.6878567,0.072418174,1.707694848
514,21,1692.962091,-2.704355838,-103.9488651,0.247024759,1.662252045
515,3,146.720018,-3.371166103,-317.4423387,0.02470851,1.464734808
516,7,1086.423727,-0.172477631,326.0950149,0.158567248,1.707181837
517,49,3789.038303,1.866929954,-81.03714091,1.497773617,1.772381983
519,34,2799.514516,0.084622672,40.06290486,0.525101065,1.841706203
520,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
522,5,330.701765,-4.832711311,-281.5437694,0.044765267,1.733064209
523,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
524,10,421.747666,-9.18863089,-560.7058127,0.055587971,1.589443021
525,39,2803.118065,-1.20007937,-326.5414904,0.479875461,1.772183916
526,4,844.74351,0.250638367,306.5395644,0.064579516,1.83475407
527,3,776.922814,0.534722406,312.7604573,0.059991542,1.721313808
528,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
529,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
530,16,1838.094386,0.36113028,411.3913742,0.321250865,1.943459042
531,2,650.100056,0.921393662,259.9792881,0.046036857,1.57625609
532,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
533,7,1045.189747,-1.120985197,284.8610349,0.097271999,1.80204418
534,4,332.544838,-3.371487895,-205.6591076,0.035545552,1.456227511
535,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
536,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
537,5,968.477746,0.453093417,356.2322116,0.094999929,1.796273803
538,37,2908.041222,-0.073688962,-73.53515569,0.547417285,1.832870341
539,16,1862.716483,0.537221251,436.0134712,0.257535864,1.74892707
540,14,1296.580022,-3.324454219,17.9601879,0.182742626,1.634496491
541,7,1134.250723,0.114837559,373.9220109,0.104301334,1.830566294
542,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
543,2,253.645516,-0.777082343,-136.4752519,0.026347254,1.798877672
544,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
545,6,1007.275325,-0.08214905,320.9882017,0.102019852,1.967569436
546,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
547,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
548,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
550,2,135.641392,-1.318893653,-254.4793759,0.020972324,2.163331173
551,3,321.466212,-1.56422906,-142.6961447,0.032699914,1.92674625
552,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
553,6,353.02181,-6.762596322,-333.2653133,0.040232118,1.448930973
554,23,2260.903993,0.30423672,315.9098592,0.343103956,1.808932433
555,1,5.03648,-0.712550744,-311.042699,0.016384349,2.151587491
556,30,2706.141506,0.627617981,242.8562503,0.471599705,1.768794507
557,18,1885.829426,-0.143702393,311.0432365,0.226636087,1.916219893
558,14,591.680726,-8.678367384,-686.9391081,0.083198511,1.501089226
560,32,2635.039906,-0.246118317,23.67147257,0.483962053,1.861304874
561,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
562,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
563,30,2196.963693,-2.076764399,-266.3215627,0.352449892,1.716699071
564,5,415.613954,-3.666812066,-196.6315804,0.045835297,1.875381398
565,24,2356.690747,0.581473022,337.6550244,0.355046294,1.801129898
566,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
568,4,856.071216,0.422160922,317.8672704,0.121632834,1.679133911
569,8,1182.984482,-0.235122671,348.614181,0.125086289,1.969549874
570,9,419.786638,-9.919159472,-488.6252518,0.053979621,1.604442764
571,5,939.454629,0.215251866,327.2090946,0.097616003,1.930765826
572,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
573,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
574,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
575,9,1301.563086,0.171849488,393.1511962,0.140919545,1.930368828
576,6,1007.275325,-0.08214905,320.9882017,0.102019852,1.967569436
577,46,3707.156175,2.030330349,59.20549764,1.528233891,1.803988342
578,41,3338.293574,1.265588894,60.5508409,0.859665174,1.796826618
579,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
580,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
581,4,844.74351,0.335348937,306.5395644,0.072516059,2.029552716
582,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
583,14,478.505487,-10.04885719,-800.1143471,0.065950369,1.549833668
584,7,1042.291747,-0.752824063,281.9630349,0.107008701,1.796121285
585,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
586,35,2566.490169,-1.456637011,-267.003031,0.437676183,1.757903831
587,20,2007.331662,-0.067392227,284.4622948,0.275676922,1.882389773
589,31,2521.529532,-0.616032743,-15.79731258,0.384931842,1.793062506
590,6,1007.275325,-0.08214905,320.9882017,0.102019852,1.967569436
591,27,2521.596214,0.50195115,280.4357248,0.453838739,1.852302996
592,3,146.720018,-3.371166103,-317.4423387,0.02470851,1.464734808
593,2,253.645516,-0.62269691,-136.4752519,0.027556652,1.444880013
594,5,968.477746,0.453093417,356.2322116,0.094999929,1.796273803
595,28,2477.774265,-0.067003736,162.572187,0.377361945,1.806779496
596,3,292.443095,-2.500190072,-171.7192617,0.032782935,1.452901137
597,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
599,42,3241.575931,0.492510909,-110.208391,0.825245957,1.797765967
600,15,1000.921814,-5.675914908,-351.739609,0.226161925,1.606107062
601,3,321.466212,-1.56422906,-142.6961447,0.032699914,1.92674625
602,7,1177.197488,0.712954238,416.8687759,0.107497358,1.931652538
603,7,1042.291747,-0.752824063,281.9630349,0.107008701,1.796121285
604,44,3402.48126,0.862959367,-97.38623965,1.147260889,1.810810325
605,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
606,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
607,3,295.341094,-1.56822443,-168.8212627,0.037769231,1.693660449
608,50,3787.55078,1.668065334,-156.5662528,1.588113016,1.767208926
609,52,3987.305979,2.117264488,-104.8942315,1.72805235,1.813800006
610,30,2381.156753,-1.148043964,-82.12850273,0.418612397,1.728236839
611,54,4221.880455,2.672135707,-18.40293317,2.980891535,1.841035025
612,4,306.41972,-3.090910901,-231.7842256,0.040786019,1.806991242
613,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
614,7,1086.423727,-0.172477631,326.0950149,0.158567248,1.707181837
615,4,340.316268,-2.835207924,-197.8876776,0.036067092,1.452260945
616,5,334.171754,-5.31072162,-278.0737804,0.036888562,1.451245952
617,18,1904.405559,-0.017338462,329.6193695,0.264850906,1.755647535
618,30,2625.61927,0.1880932,162.3340143,0.439191098,1.793296745
619,6,353.02181,-10.32004709,-333.2653133,0.03932699,1.44893184
620,4,815.720393,0.146127795,277.5164474,0.069412184,2.004591525
621,3,288.661938,-1.707037952,-175.5004187,0.035793965,1.916652393
622,4,844.74351,0.335348937,306.5395644,0.072516059,2.029552716
623,3,321.466212,-1.56422906,-142.6961447,0.032699914,1.92674625
624,4,912.835001,0.733921081,374.6310554,0.081908388,1.71201758
625,27,2379.456504,-0.252620785,138.2960148,0.345107745,1.754435881
626,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
628,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
629,2,253.645516,-0.957736343,-136.4752519,0.026386538,1.810621355
630,30,2247.762762,-2.14877485,-215.5224937,0.316750921,1.673418727
631,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
632,7,1177.197488,0.712954238,416.8687759,0.107497358,1.931652538
633,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
634,36,2790.863893,-0.509009777,-116.6708958,0.489645239,1.756339698
635,2,253.645516,-0.757072163,-136.4752519,0.033125283,1.470833156
636,1,109.58844,1.913635585,-206.490739,0.027119957,1.706344326
638,5,968.477746,0.389591664,356.2322116,0.092783336,1.794895862
639,40,2899.539815,-0.967021994,-304.1613292,0.546301167,1.750810505
640,16,1045.978655,-5.489982193,-380.7243568,0.236489176,1.598554124
641,24,2437.137661,1.088329698,418.1019384,0.387471144,1.798151771
642,17,1926.448505,0.501831562,425.7039043,0.278265893,1.783365052
643,50,3883.433859,2.035483858,-60.68317376,1.735637197,1.798048507
644,15,1001.782785,-6.405339042,-350.878638,0.097491974,1.544267181
645,43,3568.223952,1.844862222,142.3980412,1.383389646,1.825123421
646,3,776.922814,0.534722406,312.7604573,0.059991542,1.721313808
650,3,776.922813,0.673098227,312.7604563,0.059728482,1.704131321
651,7,1042.291747,-0.752824063,281.9630349,0.107008701,1.796121285
652,36,3056.129426,1.158003171,148.5946372,0.896210468,1.852016618
653,26,2420.19214,0.222233778,253.0732397,0.385318701,1.8023074
654,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
655,20,1830.301945,-1.506653237,107.4325778,0.22494746,1.782658784
656,37,2711.245612,-1.246102203,-270.3307657,0.486550871,1.745070087
657,28,2626.079137,0.830789805,310.877059,0.408244037,1.785604173
658,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
659,50,3841.510868,1.934458488,-102.6061648,2.012480744,1.850832479
661,6,1099.234301,0.80787236,412.9471777,0.098147387,1.893397943
662,21,1348.851866,-5.789924927,-448.0590901,0.199221596,1.606697021
663,1,5.03648,-0.712550744,-311.042699,0.016384349,2.151587491
664,4,912.835001,0.689536434,374.6310554,0.0707138,2.039124166
665,6,1106.583753,0.798249377,420.2966297,0.108287268,1.886231296
666,2,650.100056,0.921393662,259.9792881,0.046036857,1.57625609
667,14,1383.439198,-2.581505143,104.8193639,0.206626413,1.647980514
668,5,883.541089,-0.339046118,271.2955546,0.071122855,1.758518537
669,14,478.505487,-10.04885719,-800.1143471,0.065950369,1.549833668
670,6,1003.494168,-0.201899036,317.2070447,0.102681955,1.854360383
671,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
672,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
673,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
674,5,364.598313,-4.264448597,-247.6472214,0.045712903,1.458453957
675,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
676,13,961.202988,-5.094754487,-243.3752573,0.217982411,1.578838963
677,28,2569.801793,0.458815073,254.599715,0.467960526,1.813071646
678,5,968.477746,0.452532344,356.2322116,0.097693106,2.071745984
679,12,945.812169,-4.788669451,-184.7244874,0.215319594,1.587719942
680,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
681,1,3.119954,-0.817369383,-312.959225,0.016568475,2.175074856
683,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
685,3,308.995679,-1.941342403,-155.1666777,0.035195175,1.923741417
686,1,5.03648,-0.712550744,-311.042699,0.016384349,2.151587491
687,22,1975.735571,-1.185796926,104.7830261,0.28569282,1.707051611
688,6,352.316141,-6.763528925,-333.9709823,0.039979458,1.449033323
690,2,253.645516,-0.71995115,-136.4752519,0.028111939,1.802581947
691,6,286.122361,-8.611064167,-400.1647623,0.035259446,1.44049718
692,2,135.641392,-1.318893653,-254.4793759,0.020972324,2.163331173
693,22,2183.860985,0.310063462,312.9084401,0.350012857,1.853079754
694,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
695,10,1516.898923,1.302063317,534.4454443,0.251535611,1.913427836
696,29,2467.365341,-0.423003797,78.12167412,0.436689009,1.745415354
697,9,436.634921,-9.487028353,-471.7769688,0.317986668,1.613721429
699,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
700,10,1386.766307,0.240646724,404.3128283,0.146460946,1.863178121
701,29,2703.280216,0.828520986,314.0365491,0.529085268,1.805597961
703,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
704,7,1042.291747,-0.752824063,281.9630349,0.107008701,1.796121285
705,42,3386.471943,1.396976197,34.68762105,1.424230989,1.803160006
708,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
709,6,1098.384055,0.68321652,412.0969317,0.229595438,2.012460819
710,39,2824.856093,-1.090337929,-304.8034624,0.499522415,1.734678615
711,6,921.45551,-1.911432487,235.1683867,0.077112381,1.706553626
712,27,2464.284093,0.207230836,223.1236038,0.435167495,1.877881312
713,28,2574.84311,0.631476278,259.641032,0.47023498,1.825989214
714,5,842.49266,-0.727164013,230.2471256,0.317899816,1.781040034
715,4,815.720393,-0.013057073,277.5164474,0.06653488,1.654379457
716,6,436.975791,-6.067411188,-249.3113323,0.050277524,1.800404059
717,23,1937.108896,-1.875639372,-7.885237769,0.243000521,1.778414739
718,1,3.433891,-0.811140236,-312.645288,0.020826427,1.453576403
719,42,3411.926972,1.294764872,60.14265005,1.079253907,1.776623691
721,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
722,7,921.991402,-1.83730212,161.6626899,0.0801002,1.770137482
723,5,330.893408,-3.671746481,-281.3521264,0.041416031,1.730044056
724,2,253.645516,-0.957736343,-136.4752519,0.026386538,1.810621355
726,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
727,6,335.929888,-5.215644549,-350.3572353,0.042365772,1.684776765
728,3,688.897634,0.284706301,224.7352773,0.291782126,1.96198551
729,1,5.03648,-0.742599278,-311.042699,0.016728599,1.45844031
730,3,277.927561,-1.770259427,-186.2347957,0.03710453,1.459674131
731,6,962.689491,-0.530893201,276.4023677,0.130363428,1.719134972
732,2,253.645516,-0.957736343,-136.4752519,0.026386538,1.810621355
733,6,1018.603031,0.023972351,332.3159077,0.156449027,1.86267438
734,16,1291.031935,-4.185783372,-135.6710768,0.183560026,1.567207274
735,14,1000.000567,-4.924307232,-278.6192671,0.2249333,1.569891637
736,5,968.477746,0.453093417,356.2322116,0.094999929,1.796273803
737,33,2607.843282,-0.834981661,-77.56674029,0.434918426,1.774823777
738,3,776.922814,0.66935054,312.7604573,0.053322369,1.768033223
739,2,650.100056,1.019256995,259.9792881,0.047545953,1.517585798
741,27,1723.336382,-4.546044149,-517.8241072,0.352362525,1.6390313
743,4,360.263791,-2.599607774,-177.9401546,0.03702666,1.806731362
745,42,3405.144817,1.475652501,53.36049505,0.99430776,1.789467656
747,51,3493.008233,-0.013564887,-525.1503886,1.415328926,1.811217292
748,12,1639.121977,1.010682571,508.5853206,0.269539816,1.90880621
750,21,2014.613746,-0.346600733,217.7027899,0.277300876,1.862577706
751,1,1.424012,-0.671597605,-314.655167,0.0189169,1.446167853
752,5,885.233115,-0.127678101,272.9875806,0.091686729,2.090336996
753,30,2658.281464,0.388603219,194.9962083,0.467607385,1.783425453
754,3,717.920752,0.39719789,253.7583953,0.055068519,1.964109861
755,1,1.944663,-0.710483421,-314.134516,0.021612167,2.149981543
756,32,2544.458814,-0.748969387,-66.90961943,0.468909731,1.818186928
757,7,1006.928059,-1.052269753,246.5993469,0.103977274,1.797105529
758,2,650.100056,0.996774891,259.9792881,0.043504306,1.928965909
759,4,841.654988,0.372347186,303.4510424,0.083272339,1.881948153
760,4,844.743509,0.314062209,306.5395634,0.064132331,1.815995364
761,41,3162.042479,0.471391027,-115.7002541,1.11333783,1.768592968
